transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
4390,72,2689,2017-08-04,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38199.77654900773
8118,28,2689,2017-08-13,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
15080,66,2689,2017-12-29,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
4522,60,2690,2017-01-03,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38199.77654900773
12178,82,2690,2017-01-31,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38199.77654900773
8662,20,2690,2017-07-15,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,38199.77654900773
7582,15,2690,2017-09-12,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38199.77654900773
17237,40,2691,2017-05-04,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38199.77654900773
19118,30,2691,2017-06-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,38199.77654900773
17969,7,2691,2017-06-15,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38199.77654900773
1893,49,2691,2017-06-17,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,38199.77654900773
3770,20,2691,2017-08-27,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,38199.77654900773
4916,77,2691,2017-09-02,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38199.77654900773
4842,80,2691,2017-10-11,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38199.77654900773
8170,85,2691,2017-10-31,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38199.77654900773
4826,0,2692,2017-03-03,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
254,67,2692,2017-07-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,38199.77654900773
4721,0,2692,2017-11-20,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38199.77654900773
13738,79,2693,2017-09-19,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38199.77654900773
11414,29,2693,2017-10-11,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38199.77654900773
12536,2,2693,2017-11-04,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
6794,0,2693,2017-11-11,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,38199.77654900773
4403,86,2693,2017-11-24,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38199.77654900773
15471,0,2693,2017-12-29,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38199.77654900773
616,9,2694,2017-07-13,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38199.77654900773
11144,58,2694,2017-08-18,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,38199.77654900773
2161,98,2694,2017-11-22,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38199.77654900773
2133,85,2694,2017-12-01,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38199.77654900773
10377,88,2695,2017-02-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38199.77654900773
4534,10,2695,2017-04-09,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38199.77654900773
18911,57,2695,2017-04-11,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,38199.77654900773
11338,7,2695,2017-04-21,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38199.77654900773
13671,80,2695,2017-05-30,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38199.77654900773
18426,63,2695,2017-06-08,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38199.77654900773
18949,7,2695,2017-10-18,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38199.77654900773
9121,13,2695,2017-12-17,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38199.77654900773
10476,10,2695,2017-12-26,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38199.77654900773
8782,68,2696,2017-02-09,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38199.77654900773
2148,79,2696,2017-05-10,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38199.77654900773
19443,3,2696,2017-05-10,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
13044,86,2696,2017-08-01,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38199.77654900773
7590,87,2697,2017-02-15,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38199.77654900773
12959,6,2697,2017-03-19,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,38199.77654900773
10046,0,2697,2017-04-11,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,38199.77654900773
6541,0,2697,2017-04-25,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38199.77654900773
2815,0,2697,2017-08-28,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38199.77654900773
5197,87,2697,2017-09-21,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38199.77654900773
3570,80,2697,2017-11-27,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38199.77654900773
13707,13,2698,2017-01-31,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,38199.77654900773
5517,18,2698,2017-02-01,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38199.77654900773
13259,64,2698,2017-07-02,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38199.77654900773
12080,0,2698,2017-09-17,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38199.77654900773
4444,87,2698,2017-11-04,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38199.77654900773
223,2,2698,2017-11-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
19873,74,2698,2017-12-18,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,38199.77654900773
19830,21,2699,2017-02-25,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,38199.77654900773
14172,6,2699,2017-03-18,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
6646,5,2699,2017-04-05,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38199.77654900773
16405,5,2699,2017-04-24,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38199.77654900773
11170,7,2699,2017-10-31,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38199.77654900773
14903,80,2700,2017-01-31,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38199.77654900773
653,26,2700,2017-06-28,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,38199.77654900773
17512,80,2700,2017-08-14,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38199.77654900773
16260,98,2700,2017-10-20,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38199.77654900773
6432,14,2701,2017-01-24,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,38199.77654900773
12665,21,2701,2017-02-26,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,38199.77654900773
3100,97,2701,2017-03-23,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,38199.77654900773
776,64,2701,2017-04-16,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38199.77654900773
17213,13,2701,2017-07-14,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38199.77654900773
1838,42,2701,2017-08-02,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38199.77654900773
4617,32,2701,2017-09-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,38199.77654900773
4670,3,2701,2017-09-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
12738,47,2701,2017-11-08,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38199.77654900773
7468,37,2702,2017-01-10,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38199.77654900773
6643,3,2702,2017-03-05,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
7683,16,2702,2017-04-27,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,38199.77654900773
14923,68,2702,2017-05-24,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38199.77654900773
16301,41,2702,2017-05-29,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,38199.77654900773
13720,0,2702,2017-08-12,1.0,Approved,Solex,Standard,,medium,1181.89,,38199.77654900773
18730,38,2702,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,38199.77654900773
440,54,2702,2017-10-20,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,38199.77654900773
1483,99,2702,2017-12-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,38199.77654900773
11582,83,2703,2017-08-19,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38199.77654900773
18279,21,2703,2017-09-06,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,38199.77654900773
11495,56,2703,2017-09-18,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38199.77654900773
11748,64,2703,2017-09-20,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38199.77654900773
2203,36,2703,2017-11-13,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,38199.77654900773
116,72,2703,2017-11-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38199.77654900773
5001,28,2703,2017-12-11,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
9684,62,2704,2017-01-30,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,38199.77654900773
8075,29,2704,2017-04-04,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,38199.77654900773
12795,70,2704,2017-05-09,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38199.77654900773
9773,44,2705,2017-02-14,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38199.77654900773
19125,26,2705,2017-02-24,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,38199.77654900773
4854,82,2705,2017-03-19,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38199.77654900773
10193,86,2705,2017-04-16,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38199.77654900773
8072,65,2705,2017-10-17,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,38199.77654900773
15174,6,2705,2017-10-25,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
16008,21,2705,2017-11-13,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,38199.77654900773
4071,83,2705,2017-12-15,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38199.77654900773
2643,42,2705,2017-12-28,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38199.77654900773
12032,84,2706,2017-04-27,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38199.77654900773
5449,52,2706,2017-07-14,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,38199.77654900773
11489,88,2706,2017-08-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38199.77654900773
2687,69,2707,2017-02-28,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38199.77654900773
16381,25,2707,2017-06-03,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,38199.77654900773
16962,56,2707,2017-11-17,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,38199.77654900773
18871,12,2708,2017-04-12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38199.77654900773
13256,90,2708,2017-06-22,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38199.77654900773
2159,71,2708,2017-12-19,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38199.77654900773
7174,4,2709,2017-06-24,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38199.77654900773
16842,50,2709,2017-10-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,38199.77654900773
14141,0,2709,2017-11-02,1.0,Cancelled,Trek Bicycles,Road,medium,medium,290.62,215.14,38199.77654900773
18272,0,2709,2017-12-24,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
8351,9,2709,2017-12-28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
13068,66,2710,2017-04-28,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
13114,95,2710,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38199.77654900773
18488,28,2710,2017-12-11,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
107,79,2710,2017-12-22,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38199.77654900773
8526,86,2711,2017-06-20,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38199.77654900773
10756,95,2711,2017-07-25,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38199.77654900773
10912,55,2711,2017-08-11,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,38199.77654900773
6160,40,2711,2017-09-20,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38199.77654900773
1086,9,2711,2017-10-11,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38199.77654900773
1480,25,2711,2017-10-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38199.77654900773
14995,82,2712,2017-01-04,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38199.77654900773
385,40,2712,2017-05-14,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,38199.77654900773
16286,0,2712,2017-05-18,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,38199.77654900773
979,18,2712,2017-08-21,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38199.77654900773
11318,17,2712,2017-10-16,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38199.77654900773
8565,0,2712,2017-12-14,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38199.77654900773
189,56,2713,2017-01-12,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38199.77654900773
19101,8,2713,2017-10-21,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38199.77654900773
5651,25,2713,2017-12-30,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38199.77654900773
10729,0,2714,2017-04-26,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38199.77654900773
16938,9,2714,2017-06-22,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
5454,32,2714,2017-06-29,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,38199.77654900773
7798,0,2714,2017-08-16,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
1684,53,2714,2017-12-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38199.77654900773
5856,100,2715,2017-05-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,38199.77654900773
17270,51,2715,2017-05-22,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,38199.77654900773
1472,27,2715,2017-06-27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,38199.77654900773
2091,54,2715,2017-08-02,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,38199.77654900773
2664,42,2715,2017-09-17,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38199.77654900773
10341,29,2716,2017-01-10,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,38199.77654900773
13211,16,2716,2017-01-17,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,38199.77654900773
15283,23,2716,2017-07-21,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,38199.77654900773
10692,94,2716,2017-08-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38199.77654900773
16877,57,2717,2017-01-07,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,38199.77654900773
8511,56,2717,2017-02-28,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38199.77654900773
3595,10,2717,2017-03-11,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38199.77654900773
6206,84,2717,2017-06-13,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38199.77654900773
2942,51,2717,2017-07-04,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,38199.77654900773
6853,86,2717,2017-07-12,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38199.77654900773
9404,66,2717,2017-07-12,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
14,16,2717,2017-09-10,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,38199.77654900773
11732,96,2717,2017-11-16,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,38199.77654900773
5681,32,2717,2017-11-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,38199.77654900773
19638,0,2718,2017-01-07,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38199.77654900773
3275,72,2718,2017-01-12,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,38199.77654900773
10443,74,2718,2017-01-17,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,38199.77654900773
16675,6,2718,2017-01-26,0.0,Cancelled,Solex,Standard,high,medium,748.17,448.9,38199.77654900773
19375,0,2718,2017-04-28,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,38199.77654900773
5524,79,2718,2017-04-30,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38199.77654900773
13842,18,2718,2017-05-23,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38199.77654900773
10951,40,2719,2017-03-18,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38199.77654900773
19698,90,2719,2017-03-20,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38199.77654900773
1211,77,2719,2017-12-20,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38199.77654900773
17988,0,2720,2017-03-11,0.0,Approved,Norco Bicycles,Standard,,large,1562.88,,38199.77654900773
3975,0,2720,2017-04-25,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,38199.77654900773
9091,35,2720,2017-07-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38199.77654900773
19791,0,2720,2017-07-10,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38199.77654900773
9067,7,2720,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38199.77654900773
4282,37,2721,2017-01-23,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38199.77654900773
19660,27,2721,2017-09-07,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,38199.77654900773
12180,5,2722,2017-04-07,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38199.77654900773
9148,69,2722,2017-06-12,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38199.77654900773
14559,66,2722,2017-07-20,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
8420,84,2722,2017-07-31,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38199.77654900773
15946,38,2722,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,38199.77654900773
1819,7,2722,2017-10-18,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38199.77654900773
5127,36,2723,2017-02-02,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,38199.77654900773
11436,9,2723,2017-04-02,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38199.77654900773
7567,73,2723,2017-04-26,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38199.77654900773
14027,30,2723,2017-07-06,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,38199.77654900773
18559,55,2723,2017-07-17,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,38199.77654900773
17718,3,2723,2017-07-25,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
14769,32,2723,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,38199.77654900773
4813,79,2723,2017-11-20,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38199.77654900773
2396,50,2724,2017-02-25,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,38199.77654900773
4167,1,2724,2017-04-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38199.77654900773
17102,89,2724,2017-05-05,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38199.77654900773
475,16,2724,2017-08-10,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,38199.77654900773
3008,18,2725,2017-01-13,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,38199.77654900773
7536,97,2725,2017-04-12,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,38199.77654900773
5266,91,2725,2017-07-02,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,38199.77654900773
15447,28,2725,2017-07-07,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
15536,22,2726,2017-02-14,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,38199.77654900773
7254,40,2726,2017-03-14,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38199.77654900773
13357,28,2726,2017-03-20,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
8996,57,2726,2017-05-30,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,38199.77654900773
3832,100,2726,2017-06-28,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,38199.77654900773
5837,56,2726,2017-08-24,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38199.77654900773
9878,68,2726,2017-09-25,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38199.77654900773
3402,8,2726,2017-10-08,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38199.77654900773
14589,67,2726,2017-11-14,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38199.77654900773
9432,49,2726,2017-12-03,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,38199.77654900773
10972,63,2727,2017-01-06,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,38199.77654900773
14617,35,2727,2017-02-22,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38199.77654900773
13337,40,2727,2017-03-08,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,38199.77654900773
6883,100,2727,2017-09-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,38199.77654900773
4284,92,2727,2017-11-11,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,38199.77654900773
13777,80,2728,2017-04-15,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38199.77654900773
12545,88,2728,2017-05-01,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,38199.77654900773
12549,66,2728,2017-07-22,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38199.77654900773
5350,100,2728,2017-08-17,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,38199.77654900773
18519,30,2728,2017-11-22,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,38199.77654900773
11113,0,2728,2017-12-09,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,38199.77654900773
141,10,2728,2017-12-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38199.77654900773
19635,84,2728,2017-12-23,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38199.77654900773
15944,3,2729,2017-01-20,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
19663,52,2729,2017-03-14,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,38199.77654900773
10752,13,2729,2017-06-10,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38199.77654900773
486,25,2729,2017-07-24,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38199.77654900773
3115,82,2729,2017-10-08,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38199.77654900773
14814,63,2729,2017-12-24,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38199.77654900773
9005,50,2730,2017-07-07,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,38199.77654900773
6885,4,2730,2017-07-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38199.77654900773
1751,22,2730,2017-11-21,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,38199.77654900773
3036,27,2730,2017-11-21,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,38199.77654900773
8306,70,2730,2017-12-09,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38199.77654900773
13840,99,2730,2017-12-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,38199.77654900773
16265,59,2730,2017-12-26,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,38199.77654900773
16977,6,2731,2017-03-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
6081,88,2731,2017-03-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38199.77654900773
8238,31,2731,2017-07-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,38199.77654900773
6365,85,2731,2017-12-27,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38199.77654900773
17298,61,2732,2017-02-17,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,38199.77654900773
11261,23,2732,2017-02-22,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,38199.77654900773
6849,64,2732,2017-03-13,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38199.77654900773
11943,77,2732,2017-05-26,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38199.77654900773
14668,56,2732,2017-06-21,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38199.77654900773
7201,49,2732,2017-06-24,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,38199.77654900773
9328,78,2732,2017-06-28,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38199.77654900773
13685,72,2732,2017-09-26,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38199.77654900773
2266,91,2732,2017-11-20,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,38199.77654900773
